,Date,Predictions
1,1996-01-02,-0.000745172485707797
2,1996-01-03,-0.00140168935521853
3,1996-01-04,0.00114657967820577
4,1996-01-05,-0.00170200085023392
5,1996-01-08,-0.000490074580290704
6,1996-01-09,0.000948274156741653
7,1996-01-10,4.06127413447544e-05
8,1996-01-11,0.00138223889492128
9,1996-01-12,0.0028870448708027
10,1996-01-15,0.00341258472599124
11,1996-01-16,0.00195057587145305
12,1996-01-17,0.00273810169095448
13,1996-01-18,0.00144305197442591
14,1996-01-19,-0.000139346278746022
15,1996-01-22,-0.000354417977779646
16,1996-01-23,-4.43223823483861e-06
17,1996-01-24,3.17600246441058e-05
18,1996-01-25,-0.00049829167418492
19,1996-01-26,-0.00123045909516011
20,1996-01-29,-0.00010280369333383
21,1996-01-30,0.000819212092914723
22,1996-01-31,-0.00134078755485956
23,1996-02-01,0.00011387139584409
24,1996-02-02,0.000516538273865994
25,1996-02-05,-0.00120114252100237
26,1996-02-06,9.11324145852852e-05
27,1996-02-07,0.00322198012804149
28,1996-02-08,-0.000802929295789143
29,1996-02-09,0.00223697289137925
30,1996-02-12,0.000338908384980634
31,1996-02-13,-0.000415642920789377
32,1996-02-14,5.18193345479794e-05
33,1996-02-15,-0.00195234140014438
34,1996-02-16,0.00104570277488805
35,1996-02-20,0.00132505638474945
36,1996-02-21,-0.00105097751253869
37,1996-02-22,-0.00244581141848027
38,1996-02-23,0.00021939829593554
39,1996-02-26,-0.000857509884367526
40,1996-02-27,8.90575785374137e-06
41,1996-02-28,0.00208051813926557
42,1996-02-29,0.00199727646660485
43,1996-03-01,0.00106345874765184
44,1996-03-04,0.00170665327790736
45,1996-03-05,0.00341806588894242
46,1996-03-06,-0.000120954806660968
47,1996-03-07,0.000698821854369674
48,1996-03-08,0.00166153019778314
49,1996-03-11,0.00297580696748477
50,1996-03-12,0.000225057117640189
51,1996-03-13,0.000705468004926676
52,1996-03-14,0.000123218339569152
53,1996-03-15,0.00044665864599681
54,1996-03-18,-0.00212271258067769
55,1996-03-19,-0.00269881656230563
56,1996-03-20,-0.00171657457745816
57,1996-03-21,-0.00248836195404863
58,1996-03-22,0.000388642603866966
59,1996-03-25,-0.00112876594018453
60,1996-03-26,0.00255275884077328
61,1996-03-27,2.92606944526704e-05
62,1996-03-28,0.00332278603609775
63,1996-03-29,0.00332326131197518
64,1996-04-01,0.00341280940697987
65,1996-04-02,0.00130914221105867
66,1996-04-03,0.000805180962942078
67,1996-04-04,-0.000325450315068431
68,1996-04-08,0.00208759454251881
69,1996-04-09,-0.00022633926271139
70,1996-04-10,-0.00149415948210428
71,1996-04-11,-4.01073466122964e-05
72,1996-04-12,-0.00158372274324332
73,1996-04-15,-0.00125230397517308
74,1996-04-16,-0.000341839254429084
75,1996-04-17,-0.000424857275294727
76,1996-04-18,0.000161703971522049
77,1996-04-19,0.000427487507066367
78,1996-04-22,-5.11216542913831e-05
79,1996-04-23,0.00144889154330685
80,1996-04-24,0.000878615893183069
81,1996-04-25,0.000969574847745191
82,1996-04-26,0.00129768505721201
83,1996-04-29,0.00107706419137143
84,1996-04-30,0.000379109611886459
85,1996-05-01,-0.000317730079232052
86,1996-05-02,-0.000429384619831437
87,1996-05-03,0.0004996312084627
88,1996-05-06,0.00119158995248594
89,1996-05-07,0.00285900676302842
90,1996-05-08,0.00263956682008345
91,1996-05-09,-0.000136593265940368
92,1996-05-10,0.00134293369647004
93,1996-05-13,-0.000389257243019989
94,1996-05-14,-0.000429508199596169
95,1996-05-15,0.000688662745074049
96,1996-05-16,-0.00145252045774067
97,1996-05-17,-0.00181327612439483
98,1996-05-20,0.000483481029808604
99,1996-05-21,0.0010533878941897
100,1996-05-22,0.000364770666156252
101,1996-05-23,0.000544558673964226
102,1996-05-24,0.00055815107492325
103,1996-05-28,-0.00119282188413028
104,1996-05-29,-0.000792472047557757
105,1996-05-30,-0.000664320037389293
106,1996-05-31,0.0010366748617815
107,1996-06-03,0.00187926270609224
108,1996-06-04,0.000354068379009025
109,1996-06-05,0.000274551138401615
110,1996-06-06,0.00210625821283309
111,1996-06-07,-0.000473203721841405
112,1996-06-10,-0.000911619463662382
113,1996-06-11,-0.000478028837586725
114,1996-06-12,-0.000305400432783773
115,1996-06-13,-0.000193535215900818
116,1996-06-14,0.000397601380087809
117,1996-06-17,0.00056314179559363
118,1996-06-18,0.000741542881458482
119,1996-06-19,0.000839333686497899
120,1996-06-20,0.00169895500819205
121,1996-06-21,0.000714052240306638
122,1996-06-24,0.00146091433271402
123,1996-06-25,0.000198458500137803
124,1996-06-26,0.000658492463054954
125,1996-06-27,0.000204366302037422
126,1996-06-28,-4.08233357637998e-05
127,1996-07-01,0.0012580288920375
128,1996-07-02,0.000365696783382367
129,1996-07-03,-0.000498581923924594
130,1996-07-05,-0.000991274983517324
131,1996-07-08,-0.000279452772175257
132,1996-07-09,-0.000588612255567126
133,1996-07-10,0.00187807520282786
134,1996-07-11,0.00208348543793157
135,1996-07-12,0.000409523214043797
136,1996-07-15,0.000924715936465647
137,1996-07-16,0.00450159885681335
138,1996-07-17,0.00190641062918769
