,Date,Predictions
1,1996-01-02,6.28051764381646e-05
2,1996-01-03,0.00217966927372757
3,1996-01-04,0.00170305536312181
4,1996-01-05,-0.00107813313624542
5,1996-01-08,0.00222680448831364
6,1996-01-09,0.00118837552230024
7,1996-01-10,0.00234886947687566
8,1996-01-11,0.00155090681947219
9,1996-01-12,0.00506125120052219
10,1996-01-15,0.00130355991555402
11,1996-01-16,0.00199059787469686
12,1996-01-17,0.00601806765214901
13,1996-01-18,0.00121999247376352
14,1996-01-19,0.00109077193888373
15,1996-01-22,0.00450310469847144
16,1996-01-23,0.00171891000674058
17,1996-01-24,0.000254611231710168
18,1996-01-25,0.00406869917447275
19,1996-01-26,0.000774930168249624
20,1996-01-29,0.00378618119577116
21,1996-01-30,-0.0012891439865775
22,1996-01-31,0.00272006176832762
23,1996-02-01,-0.00105163084818402
24,1996-02-02,0.000577979560968696
25,1996-02-05,0.000908054322945308
26,1996-02-06,-0.00112528387820922
27,1996-02-07,0.000939255642565457
28,1996-02-08,0.000592972640809318
29,1996-02-09,-0.00138188263312058
30,1996-02-12,0.000973886751510279
31,1996-02-13,-0.0012614416619694
32,1996-02-14,-0.00012474736488663
33,1996-02-15,0.000637514000353438
34,1996-02-16,-0.00139079722375835
35,1996-02-20,0.00107527376433277
36,1996-02-21,-0.00222285126080074
37,1996-02-22,0.0021593543475133
38,1996-02-23,0.000483390916805932
39,1996-02-26,-0.00157503884237722
40,1996-02-27,0.00154339002611555
41,1996-02-28,0.000418797705698244
42,1996-02-29,0.00136356778605945
43,1996-03-01,0.0041691783397505
44,1996-03-04,0.00244072126750768
45,1996-03-05,0.00101535245537282
46,1996-03-06,-0.000870751387208276
47,1996-03-07,0.000873608931546966
48,1996-03-08,0.00179614331616304
49,1996-03-11,0.000315718061649535
50,1996-03-12,0.00511595982599818
51,1996-03-13,0.00211703481281669
52,1996-03-14,0.0014296837395063
53,1996-03-15,0.00282982307960395
54,1996-03-18,0.00261811991287394
55,1996-03-19,0.00237527949980317
56,1996-03-20,0.00361679540997147
57,1996-03-21,0.00206266331217514
58,1996-03-22,-9.27974286089683e-05
59,1996-03-25,0.00184850427239029
60,1996-03-26,0.00187662887298807
61,1996-03-27,0.000129305234704427
62,1996-03-28,0.00218501191179903
63,1996-03-29,0.00426604076290722
64,1996-04-01,0.000321129441669437
65,1996-04-02,0.00236334684800817
66,1996-04-03,0.00325996780697873
67,1996-04-04,0.00161620878794649
68,1996-04-08,0.00164465958808871
69,1996-04-09,0.00321194800214778
70,1996-04-10,0.00340314931190195
71,1996-04-11,0.00351144390056403
72,1996-04-12,0.00412347355478249
73,1996-04-15,0.00781476781463496
74,1996-04-16,0.0064358625958256
75,1996-04-17,0.00297332959409457
76,1996-04-18,0.00313352315061657
77,1996-04-19,0.00352858006465646
78,1996-04-22,0.0032964707583759
79,1996-04-23,0.00463435332838506
80,1996-04-24,0.00101178888776849
81,1996-04-25,0.00249310671793422
82,1996-04-26,0.00266299982532604
83,1996-04-29,0.00240118018409
84,1996-04-30,0.00232665621455124
85,1996-05-01,0.00229555279132858
86,1996-05-02,0.00233930850426939
87,1996-05-03,0.00233031499376383
88,1996-05-06,0.00345757273236241
89,1996-05-07,0.00355828642263816
90,1996-05-08,0.00342807289474032
91,1996-05-09,0.00398020228316919
92,1996-05-10,0.00318601760622756
93,1996-05-13,0.00240919426239058
94,1996-05-14,0.00258062526793809
95,1996-05-15,0.00173211122671232
96,1996-05-16,-2.92747689420918e-05
97,1996-05-17,-3.89592400489312e-05
98,1996-05-20,0.00139090498130131
99,1996-05-21,0.000929461011316693
100,1996-05-22,0.00180083638436643
101,1996-05-23,0.000594019153842679
102,1996-05-24,0.000709598978195508
103,1996-05-28,-6.01971580031416e-05
104,1996-05-29,-0.000351002935393835
105,1996-05-30,0.00138088304956767
106,1996-05-31,0.00385175227927435
107,1996-06-03,0.00300266343585423
108,1996-06-04,0.00143046429019099
109,1996-06-05,-1.91927729971607e-05
110,1996-06-06,0.000765206386878691
111,1996-06-07,0.00102907295515207
112,1996-06-10,0.00245883415910772
113,1996-06-11,0.00170757668638169
114,1996-06-12,0.00174164126041726
115,1996-06-13,0.00160919780128595
116,1996-06-14,0.00141589572715919
117,1996-06-17,0.00178707504341698
118,1996-06-18,0.00257540977396659
119,1996-06-19,0.00279830513279225
120,1996-06-20,0.00274451131430377
121,1996-06-21,0.00289055543285107
122,1996-06-24,0.00297961958023906
123,1996-06-25,0.00317895274438151
124,1996-06-26,0.00252507397387126
125,1996-06-27,0.00241708577775572
126,1996-06-28,0.00206486903743286
127,1996-07-01,0.00299420986668322
128,1996-07-02,0.00222312473968974
129,1996-07-03,0.0021527632166007
130,1996-07-05,0.00200930215860526
131,1996-07-08,0.00154015936906819
132,1996-07-09,0.00056879694610262
